0,{2},11,21,0,0,10.5
20,{2},11,271,0,0,135.5
40,{2},11,381,1,0,280.5
60,{2},11,561,1,0,370.5
80,{2},11,741,1,0,460.5
100,{2},11,791,1,0,485.5
120,{2},11,811,1,0,495.5
140,{2},11,1006,1,1,603.0
160,{2},11,1191,1,1,695.5
180,{2},11,1521,1,1,860.5
200,{2},11,1811,1,1,1005.5
220,{2},11,2011,1,2,1115.5
240,{2},11,2356,1,2,1288.0
260,{2},11,2616,1,2,1418.0
280,{2},11,2861,1,2,1540.5
300,{2},11,3206,1,2,1713.0
320,{2},11,3976,1,2,2098.0
340,{2},11,4421,1,2,2320.5
360,{2},11,4701,1,2,2460.5
380,{2},11,5126,1,2,2673.0
400,{2},11,5311,1,2,2765.5
420,{2},11,5496,1,2,2858.0
440,{2},11,5616,1,2,2918.0
460,{2},11,5846,1,2,3033.0
480,{2},11,6266,1,2,3243.0
500,{2},11,6626,1,2,3423.0
520,{2},11,6801,1,2,3510.5
540,{2},11,7501,1,2,3860.5
560,{2},11,8121,1,2,4170.5
580,{2},11,8581,1,2,4400.5
600,{2},11,9821,1,2,5020.5
620,{2},11,11191,1,2,5705.5
640,{2},11,12411,1,2,6315.5
660,{2},11,13181,1,2,6700.5
680,{2},11,13756,1,2,6988.0
700,{2},11,14261,1,2,7240.5
720,{2},11,14531,1,3,7385.5
740,{2},11,15091,1,3,7665.5
760,{2},11,15491,1,3,7865.5
780,{2},11,16206,1,3,8223.0
800,{2},11,16316,1,3,8278.0
820,{2},11,16711,1,3,8475.5
840,{2},11,17311,1,3,8775.5
860,{2},11,17631,1,3,8935.5
880,{2},11,18001,1,4,9130.5
900,{2},11,18771,1,4,9515.5
920,{2},11,19166,1,4,9713.0
940,{2},11,19591,1,4,9925.5
960,{2},11,19911,1,4,10085.5
980,{2},11,20006,1,4,10133.0
1000,{2},11,20491,1,4,10375.5
1020,{2},11,20916,1,4,10588.0
1040,{2},11,21221,1,4,10740.5
1060,{2},11,21676,1,4,10968.0
1080,{2},11,22611,1,4,11435.5
1100,{2},11,23251,1,5,11765.5
1120,{2},11,24636,1,5,12458.0
1140,{2},11,25781,1,5,13030.5
1160,{2},11,26926,1,5,13603.0
1180,{2},11,27666,1,5,13973.0
1200,{2},11,28376,1,5,14328.0
1220,{2},11,29011,1,5,14645.5
1240,{2},11,29616,1,5,14948.0
1260,{2},11,30806,1,5,15543.0
1280,{2},11,32326,1,5,16303.0
1300,{2},11,32641,2,5,16550.5
1320,{2},11,34026,2,5,17243.0
1340,{2},11,35501,2,5,17980.5
1360,{2},11,36691,2,5,18575.5
1380,{2},11,38121,2,5,19290.5
1400,{2},11,39811,2,6,20145.5
1420,{2},11,40836,2,6,20658.0
1440,{2},11,41801,2,6,21140.5
1460,{2},11,42541,2,6,21510.5
1480,{2},11,43216,2,7,21858.0
1500,{2},11,44501,2,7,22500.5
1520,{2},11,45891,2,7,23195.5
1540,{2},11,46711,2,8,23615.5
1560,{2},11,47801,2,8,24160.5
1580,{2},11,48721,2,8,24620.5
1600,{2},11,49776,2,8,25148.0
1620,{2},11,51436,2,8,25978.0
1640,{2},11,52591,2,8,26555.5
1660,{2},11,53956,2,8,27238.0
1680,{2},11,54996,2,8,27758.0
1700,{2},11,56326,2,8,28423.0
1720,{2},11,57346,2,9,28943.0
1740,{2},11,56836,2,9,28688.0
1760,{2},11,58056,2,9,29298.0
1780,{2},11,55941,2,9,28240.5
1800,{2},11,54091,3,9,27405.5
1820,{2},11,54241,3,9,27480.5
1840,{2},11,54601,3,9,27660.5
1860,{2},11,54671,3,9,27695.5
1880,{2},11,55011,3,9,27865.5
1900,{2},11,55101,3,9,27910.5
1920,{2},11,55361,3,9,28040.5
1940,{2},11,55721,3,9,28220.5
1960,{2},11,56041,3,9,28380.5
1980,{2},11,56331,3,9,28525.5
2000,{2},11,56561,3,9,28640.5
2020,{2},11,56841,3,9,28780.5
2040,{2},11,56881,3,9,28800.5
2060,{2},11,57311,3,9,29015.5
2080,{2},11,57671,3,9,29195.5
2100,{2},11,57751,3,9,29235.5
2120,{2},11,58061,3,9,29390.5
2140,{2},11,58321,3,9,29520.5
2160,{2},11,58371,3,9,29545.5
2180,{2},11,58501,3,9,29610.5
2200,{2},11,58691,3,9,29705.5
2220,{2},11,59050,3,9,29885.0
2240,{2},11,59280,3,9,30000.0
2260,{2},11,59300,3,10,30020.0
2280,{2},11,59740,3,10,30240.0
2300,{2},11,60315,3,11,30537.5
2320,{2},11,61630,3,12,31205.0
2340,{2},11,63915,3,12,32347.5
2360,{2},11,66160,3,12,33470.0
2380,{2},11,68460,3,12,34620.0
2400,{2},11,70830,3,12,35805.0
2420,{2},11,72765,3,12,36772.5
2440,{2},11,73850,3,12,37315.0
2460,{2},11,74535,3,12,37657.5
2480,{2},11,75735,3,12,38257.5
2500,{2},11,77150,3,12,38965.0
2520,{2},11,78805,3,12,39792.5
2540,{2},11,80050,3,12,40415.0
2560,{2},11,80900,3,12,40840.0
2580,{2},11,81525,3,12,41152.5
2600,{2},11,82230,3,12,41505.0
2620,{2},11,83105,3,12,41942.5
2640,{2},11,83935,3,12,42357.5
2660,{2},11,85255,3,12,43017.5
2680,{2},11,86415,3,12,43597.5
2700,{2},11,87130,3,12,43955.0
2720,{2},11,88295,3,12,44537.5
2740,{2},11,89620,3,12,45200.0
2760,{2},11,90445,3,12,45612.5
2780,{2},11,91470,3,12,46125.0
2800,{2},11,92570,3,12,46675.0
2820,{2},11,93880,3,12,47330.0
2840,{2},11,95475,3,12,48127.5
2860,{2},11,97080,3,12,48930.0
2880,{2},11,98440,3,12,49610.0
2900,{2},11,99060,3,12,49920.0
2920,{2},11,100560,3,13,50680.0
2940,{2},11,102310,3,13,51555.0
2960,{2},11,104035,3,13,52417.5
2980,{2},11,104740,3,13,52770.0
3000,{2},11,105235,3,13,53017.5
3020,{2},11,106000,3,13,53400.0
3040,{2},11,104280,4,13,52630.0
3060,{2},11,105060,4,13,53020.0
3080,{2},11,106445,4,13,53712.5
3100,{2},11,108435,4,13,54707.5
3120,{2},11,110450,4,13,55715.0
3140,{2},11,112750,4,13,56865.0
3160,{2},11,114690,4,13,57835.0
3180,{2},11,116920,4,13,58950.0
3200,{2},11,119195,4,13,60087.5
3220,{2},11,120750,4,13,60865.0
3240,{2},11,122365,4,13,61672.5
3260,{2},11,124075,4,13,62527.5
3280,{2},11,125510,4,13,63245.0
3300,{2},11,127030,4,13,64005.0
3320,{2},11,128905,4,13,64942.5
3340,{2},11,130510,4,13,65745.0
3360,{2},11,132265,4,13,66622.5
3380,{2},11,134035,4,13,67507.5
3400,{2},11,135750,4,13,68365.0
3420,{2},11,137495,4,13,69237.5
3440,{2},11,139160,4,13,70070.0
3460,{2},11,140760,4,13,70870.0
3480,{2},11,142685,4,13,71832.5
