3360 , 3 , 12 , 201576 , 5 , 21 , 202601
3380 , 3 , 12 , 205406 , 5 , 21 , 206431
3400 , 3 , 12 , 208966 , 5 , 21 , 209991
3420 , 3 , 12 , 208616 , 6 , 21 , 209741
3440 , 3 , 12 , 211981 , 6 , 21 , 213106
3460 , 3 , 12 , 215951 , 6 , 21 , 217076
3480 , 3 , 12 , 219631 , 6 , 21 , 220756
3500 , 3 , 12 , 223196 , 6 , 21 , 224321
3520 , 3 , 12 , 226271 , 6 , 21 , 227396
3540 , 3 , 12 , 228491 , 6 , 23 , 229666
3560 , 3 , 12 , 230421 , 6 , 23 , 231596
3580 , 3 , 12 , 233336 , 6 , 23 , 234511
3600 , 3 , 12 , 236591 , 6 , 23 , 237766
3620 , 3 , 12 , 239236 , 6 , 23 , 240411
3640 , 3 , 12 , 243176 , 6 , 23 , 244351
3660 , 3 , 12 , 246526 , 6 , 23 , 247701
3680 , 3 , 12 , 249816 , 6 , 23 , 250991
3700 , 3 , 12 , 252741 , 6 , 23 , 253916
3720 , 3 , 12 , 255626 , 6 , 23 , 256801
3740 , 3 , 12 , 258236 , 6 , 23 , 259411
3760 , 3 , 12 , 260651 , 6 , 23 , 261826
3780 , 3 , 12 , 263801 , 6 , 23 , 264976
3800 , 3 , 12 , 267616 , 6 , 23 , 268791













