0 , 0 , 9 , 11 , 0 , 0 , 11
20 , 0 , 9 , 101 , 0 , 0 , 101
40 , 0 , 9 , 461 , 0 , 0 , 461
60 , 0 , 9 , 541 , 0 , 0 , 541
80 , 0 , 9 , 741 , 0 , 0 , 741
100 , 0 , 9 , 771 , 0 , 0 , 771
120 , 0 , 9 , 891 , 0 , 0 , 891
140 , 0 , 9 , 921 , 0 , 0 , 921
160 , 0 , 9 , 1021 , 0 , 0 , 1021
180 , 0 , 9 , 1211 , 0 , 0 , 1211
200 , 0 , 9 , 691 , 0 , 0 , 691
220 , 0 , 9 , 821 , 0 , 0 , 821
240 , 0 , 9 , 181 , 1 , 0 , 281
260 , 0 , 9 , 481 , 1 , 0 , 581
280 , 0 , 9 , 731 , 1 , 0 , 831
300 , 0 , 9 , 811 , 1 , 0 , 911
320 , 0 , 9 , 881 , 1 , 0 , 981
340 , 0 , 9 , 1121 , 1 , 0 , 1221
360 , 0 , 9 , 1651 , 1 , 0 , 1751
380 , 0 , 9 , 1901 , 1 , 1 , 2026
400 , 0 , 9 , 2391 , 1 , 1 , 2516
420 , 0 , 9 , 2741 , 1 , 1 , 2866
440 , 0 , 9 , 3181 , 1 , 1 , 3306
460 , 0 , 9 , 3821 , 1 , 1 , 3946
480 , 0 , 9 , 4321 , 1 , 1 , 4446
500 , 0 , 9 , 4616 , 1 , 2 , 4766
520 , 0 , 9 , 6256 , 1 , 2 , 6406
540 , 0 , 9 , 8136 , 1 , 2 , 8286
560 , 0 , 9 , 9306 , 1 , 2 , 9456
580 , 0 , 9 , 10356 , 1 , 2 , 10506
600 , 0 , 9 , 11176 , 1 , 2 , 11326
620 , 0 , 9 , 11956 , 1 , 2 , 12106
640 , 0 , 9 , 13206 , 1 , 2 , 13356
660 , 0 , 9 , 14561 , 1 , 2 , 14711
680 , 0 , 9 , 15501 , 1 , 2 , 15651
700 , 0 , 9 , 16591 , 1 , 3 , 16766
720 , 0 , 9 , 17796 , 1 , 3 , 17971
740 , 0 , 9 , 18671 , 1 , 3 , 18846
760 , 0 , 9 , 19566 , 1 , 3 , 19741
780 , 0 , 9 , 20081 , 1 , 3 , 20256
800 , 0 , 9 , 20946 , 1 , 3 , 21121
820 , 0 , 9 , 21781 , 1 , 3 , 21956
840 , 0 , 9 , 22436 , 1 , 3 , 22611
860 , 0 , 9 , 23041 , 1 , 3 , 23216
880 , 0 , 9 , 23556 , 1 , 3 , 23731
900 , 0 , 9 , 24016 , 1 , 3 , 24191
920 , 0 , 9 , 24791 , 1 , 3 , 24966
940 , 0 , 9 , 26116 , 1 , 3 , 26291
960 , 0 , 9 , 27066 , 1 , 3 , 27241
980 , 0 , 9 , 27731 , 1 , 3 , 27906
1000 , 0 , 9 , 27886 , 1 , 3 , 28061
1020 , 0 , 9 , 28326 , 1 , 4 , 28526
1040 , 0 , 9 , 28826 , 1 , 4 , 29026
1060 , 0 , 9 , 29386 , 1 , 4 , 29586
1080 , 0 , 9 , 30106 , 1 , 4 , 30306
1100 , 0 , 9 , 30626 , 1 , 4 , 30826
1120 , 0 , 9 , 31086 , 1 , 5 , 31311
1140 , 0 , 9 , 31296 , 2 , 5 , 31621
1160 , 0 , 9 , 32271 , 2 , 5 , 32596
1180 , 0 , 9 , 33456 , 2 , 6 , 33806
1200 , 0 , 9 , 34806 , 2 , 6 , 35156
