0,2,11,5,0,0,2.5
20,2,11,35,0,0,17.5
40,2,11,205,0,0,102.5
60,2,11,305,0,0,152.5
80,2,11,375,0,0,187.5
100,2,11,375,0,0,187.5
120,2,11,535,0,0,267.5
140,2,11,645,0,0,322.5
160,2,11,945,0,0,472.5
180,2,11,1365,0,0,682.5
200,2,11,1215,1,0,697.5
220,2,11,1365,1,0,772.5
240,2,11,1775,1,0,977.5
260,2,11,1915,1,0,1047.5
280,2,11,1895,1,2,1057.5
300,2,11,2125,1,2,1172.5
320,2,11,2225,1,2,1222.5
340,2,11,2185,1,3,1212.5
360,2,11,2195,1,3,1217.5
380,2,11,2205,1,3,1222.5
400,2,11,2345,1,3,1292.5
420,2,11,2515,1,3,1377.5
440,2,11,2835,1,3,1537.5
460,2,11,2905,1,3,1572.5
480,2,11,2935,1,3,1587.5
500,2,11,3065,1,3,1652.5
520,2,11,3105,1,3,1672.5
540,2,11,3195,1,3,1717.5
560,2,11,3215,1,3,1727.5
580,2,11,3425,1,3,1832.5
600,2,11,3585,1,3,1912.5
620,2,11,3745,1,3,1992.5
640,2,11,3805,1,3,2022.5
660,2,11,3845,1,3,2042.5
680,2,11,3835,1,4,2047.5
700,2,11,3975,1,5,2127.5
720,2,11,4245,1,5,2262.5
740,2,11,4775,1,5,2527.5
760,2,11,3585,2,5,2022.5
780,2,11,3845,2,5,2152.5
800,2,11,4025,2,5,2242.5
820,2,11,4045,2,5,2252.5
840,2,11,4065,2,5,2262.5
860,2,11,4065,2,5,2262.5
880,2,11,4065,2,5,2262.5
900,2,11,4065,2,5,2262.5
920,2,11,4065,2,5,2262.5
940,2,11,4065,2,5,2262.5
960,2,11,4065,2,5,2262.5
980,2,11,4065,2,5,2262.5
1000,2,11,4065,2,5,2262.5
1020,2,11,4065,2,5,2262.5
1040,2,11,4065,2,5,2262.5
1060,2,11,4065,2,5,2262.5
1080,2,11,4065,2,5,2262.5
1100,2,11,4065,2,5,2262.5
1120,2,11,3865,2,5,2162.5
1140,2,11,3575,2,5,2017.5
1160,2,11,2935,2,5,1697.5
1180,2,11,2325,2,5,1392.5
1200,2,11,1635,2,5,1047.5
1220,2,11,465,2,5,462.5
1240,2,11,-1230,2,5,-385.0
1260,2,11,-2690,2,5,-1115.0
1280,2,11,-3610,2,5,-1575.0
1300,2,11,-3950,2,5,-1745.0
1320,2,11,-3910,2,5,-1725.0
1340,2,11,-3810,2,5,-1675.0
1360,2,11,-3710,2,5,-1625.0
1380,2,11,-3610,2,5,-1575.0
1400,2,11,-3510,2,5,-1525.0
1420,2,11,-3410,2,5,-1475.0
1440,2,11,-3310,2,5,-1425.0
1460,2,11,-3210,2,5,-1375.0
1480,2,11,-3110,2,5,-1325.0
1500,2,11,-3010,2,5,-1275.0
1520,2,11,-2910,2,5,-1225.0
1540,2,11,-2810,2,5,-1175.0
1560,2,11,-2710,2,5,-1125.0
1580,2,11,-2615,2,5,-1077.5
1600,2,11,-2515,2,5,-1027.5
1620,2,11,-2415,2,5,-977.5
1640,2,11,-2315,2,5,-927.5
1660,2,11,-2215,2,5,-877.5
1680,2,11,-2115,2,5,-827.5
1700,2,11,-2015,2,5,-777.5
1720,2,11,-1915,2,5,-727.5
1740,2,11,-1820,2,5,-680.0
1760,2,11,-1720,2,5,-630.0
1780,2,11,-1620,2,5,-580.0
1800,2,11,-1520,2,5,-530.0
1820,2,11,-1420,2,5,-480.0
1840,2,11,-1320,2,5,-430.0
1860,2,11,-1220,2,5,-380.0
1880,2,11,-1120,2,5,-330.0
1900,2,11,-1020,2,5,-280.0
1920,2,11,-920,2,5,-230.0
1940,2,11,-820,2,5,-180.0
1960,2,11,-720,2,5,-130.0
1980,2,11,-620,2,5,-80.0
2000,2,11,-520,2,5,-30.0
2020,2,11,-420,2,5,20.0
2040,2,11,-320,2,5,70.0
2060,2,11,-220,2,5,120.0
2080,2,11,-125,2,5,167.5
2100,2,11,-25,2,5,217.5
2120,2,11,5,2,5,232.5
2140,2,11,5,2,5,232.5
2160,2,11,5,2,5,232.5
2180,2,11,5,2,5,232.5
2200,2,11,5,2,5,232.5
2220,2,11,5,2,5,232.5
2240,2,11,5,2,5,232.5
2260,2,11,5,2,5,232.5
2280,2,11,5,2,5,232.5
2300,2,11,5,2,5,232.5
2320,2,11,5,2,5,232.5
2340,2,11,5,2,5,232.5
2360,2,11,5,2,5,232.5
2380,2,11,5,2,5,232.5
2400,2,11,5,2,5,232.5
2420,2,11,5,2,5,232.5
2440,2,11,5,2,5,232.5
2460,2,11,5,2,5,232.5
2480,2,11,5,2,5,232.5
2500,2,11,5,2,5,232.5
2520,2,11,5,2,5,232.5
2540,2,11,5,2,5,232.5
2560,2,11,5,2,5,232.5
2580,2,11,-595,2,5,-67.5
2600,2,11,-1345,2,5,-442.5
2620,2,11,-2405,2,5,-972.5
2640,2,11,-4165,2,5,-1852.5
2660,2,11,-6225,2,5,-2882.5
2680,2,11,-7625,2,5,-3582.5
2700,2,11,-8215,2,5,-3877.5
2720,2,11,-8345,2,5,-3942.5
2740,2,11,-8315,2,5,-3927.5
2760,2,11,-8215,2,5,-3877.5
2780,2,11,-8115,2,5,-3827.5
2800,2,11,-8015,2,5,-3777.5
2820,2,11,-7915,2,5,-3727.5
2840,2,11,-7815,2,5,-3677.5
2860,2,11,-7715,2,5,-3627.5
2880,2,11,-7615,2,5,-3577.5
2900,2,11,-7915,2,5,-3727.5
2920,2,11,-8515,2,5,-4027.5
2940,2,11,-9405,2,5,-4472.5
2960,2,11,-9925,2,5,-4732.5
2980,2,11,-10305,2,5,-4922.5
3000,2,11,-10685,2,5,-5112.5
3020,2,11,-10885,2,5,-5212.5
3040,2,11,-10985,2,5,-5262.5
3060,2,11,-11085,2,5,-5312.5
3080,2,11,-11145,2,5,-5342.5
3100,2,11,-11045,2,5,-5292.5
3120,2,11,-10945,2,5,-5242.5
3140,2,11,-10845,2,5,-5192.5
3160,2,11,-10745,2,5,-5142.5
3180,2,11,-10645,2,5,-5092.5
3200,2,11,-10545,2,5,-5042.5
3220,2,11,-10445,2,5,-4992.5
3240,2,11,-10345,2,5,-4942.5
3260,2,11,-10245,2,5,-4892.5
3280,2,11,-10145,2,5,-4842.5
3300,2,11,-10045,2,5,-4792.5
3320,2,11,-9945,2,5,-4742.5
3340,2,11,-9845,2,5,-4692.5
3360,2,11,-9745,2,5,-4642.5
3380,2,11,-9645,2,5,-4592.5
3400,2,11,-9545,2,5,-4542.5
3420,2,11,-9445,2,5,-4492.5
3440,2,11,-9345,2,5,-4442.5
3460,2,11,-9255,2,5,-4397.5
3480,2,11,-9205,2,5,-4372.5
3500,2,11,-9105,2,5,-4322.5
3520,2,11,-9065,2,5,-4302.5
3540,2,11,-8965,2,5,-4252.5
3560,2,11,-8865,2,5,-4202.5
3580,2,11,-8765,2,5,-4152.5
3600,2,11,-8695,2,5,-4117.5
3620,2,11,-8625,2,5,-4082.5
3640,2,11,-8525,2,5,-4032.5
3660,2,11,-8425,2,5,-3982.5
3680,2,11,-8325,2,5,-3932.5
3700,2,11,-8225,2,5,-3882.5
3720,2,11,-8185,2,5,-3862.5
3740,2,11,-8085,2,5,-3812.5
3760,2,11,-7985,2,5,-3762.5
3780,2,11,-7885,2,5,-3712.5
3800,2,11,-7785,2,5,-3662.5
3820,2,11,-7685,2,5,-3612.5
3840,2,11,-7585,2,5,-3562.5
3860,2,11,-7485,2,5,-3512.5
3880,2,11,-7425,2,5,-3482.5
3900,2,11,-7350,2,5,-3445.0
3920,2,11,-7255,2,5,-3397.5
3940,2,11,-7155,2,5,-3347.5
3960,2,11,-7055,2,5,-3297.5
3980,2,11,-6955,2,5,-3247.5
4000,2,11,-6855,2,5,-3197.5
4020,2,11,-6755,2,5,-3147.5
4040,2,11,-6655,2,5,-3097.5
4060,2,11,-6555,2,5,-3047.5
4080,2,11,-6455,2,5,-2997.5
4100,2,11,-6355,2,5,-2947.5
4120,2,11,-6255,2,5,-2897.5
4140,2,11,-6155,2,5,-2847.5
4160,2,11,-6055,2,5,-2797.5
4180,2,11,-5955,2,5,-2747.5
4200,2,11,-5915,2,5,-2727.5
4220,2,11,-5815,2,5,-2677.5
4240,2,11,-5715,2,5,-2627.5
4260,2,11,-5615,2,5,-2577.5
4280,2,11,-5515,2,5,-2527.5
4300,2,11,-5415,2,5,-2477.5
4320,2,11,-5315,2,5,-2427.5
4340,2,11,-5215,2,5,-2377.5
4360,2,11,-5115,2,5,-2327.5
4380,2,11,-5015,2,5,-2277.5
4400,2,11,-4915,2,5,-2227.5
4420,2,11,-4815,2,5,-2177.5
4440,2,11,-4715,2,5,-2127.5
4460,2,11,-4615,2,5,-2077.5
4480,2,11,-4515,2,5,-2027.5
4500,2,11,-4415,2,5,-1977.5
4520,2,11,-4315,2,5,-1927.5
4540,2,11,-4215,2,5,-1877.5
4560,2,11,-4115,2,5,-1827.5
4580,2,11,-4015,2,5,-1777.5
4600,2,11,-3915,2,5,-1727.5
4620,2,11,-3815,2,5,-1677.5
4640,2,11,-3715,2,5,-1627.5
4660,2,11,-3635,2,5,-1587.5
4680,2,11,-3575,2,5,-1557.5
4700,2,11,-3475,2,5,-1507.5
4720,2,11,-3375,2,5,-1457.5
4740,2,11,-3275,2,5,-1407.5
4760,2,11,-3175,2,5,-1357.5
4780,2,11,-3075,2,5,-1307.5
4800,2,11,-2975,2,5,-1257.5
4820,2,11,-2895,2,5,-1217.5
4840,2,11,-2835,2,5,-1187.5
4860,2,11,-2735,2,5,-1137.5
4880,2,11,-2635,2,5,-1087.5
4900,2,11,-2535,2,5,-1037.5
4920,2,11,-2440,2,5,-990.0
4940,2,11,-2340,2,5,-940.0
4960,2,11,-2240,2,5,-890.0
4980,2,11,-2140,2,5,-840.0
5000,2,11,-2040,2,5,-790.0
5020,2,11,-1940,2,5,-740.0
5040,2,11,-1840,2,5,-690.0
5060,2,11,-1740,2,5,-640.0
5080,2,11,-1640,2,5,-590.0
5100,2,11,-1540,2,5,-540.0
5120,2,11,-1440,2,5,-490.0
5140,2,11,-1340,2,5,-440.0
5160,2,11,-1240,2,5,-390.0
5180,2,11,-1200,2,5,-370.0
5200,2,11,-1100,2,5,-320.0
5220,2,11,-1000,2,5,-270.0
5240,2,11,-900,2,5,-220.0
5260,2,11,-800,2,5,-170.0
5280,2,11,-700,2,5,-120.0
5300,2,11,-600,2,5,-70.0
5320,2,11,-500,2,5,-20.0
5340,2,11,-400,2,5,30.0
5360,2,11,-300,2,5,80.0
5380,2,11,-200,2,5,130.0
5400,2,11,-100,2,5,180.0
5420,2,11,0,2,5,230.0
5440,2,11,5,2,5,232.5
5460,2,11,-20,2,5,220.0
5480,2,11,5,2,5,232.5
5500,2,11,5,2,5,232.5
5520,2,11,5,2,5,232.5
5540,2,11,5,2,5,232.5
5560,2,11,5,2,5,232.5
5580,2,11,5,2,5,232.5
5600,2,11,5,2,5,232.5
5620,2,11,5,2,5,232.5
5640,2,11,5,2,5,232.5
5660,2,11,-10,2,5,225.0
5680,2,11,-20,2,5,220.0
5700,2,11,5,2,5,232.5
5720,2,11,5,2,5,232.5
5740,2,11,5,2,5,232.5
5760,2,11,5,2,5,232.5
5780,2,11,5,2,5,232.5
5800,2,11,5,2,5,232.5
5820,2,11,5,2,5,232.5
5840,2,11,-15,2,5,222.5
5860,2,11,-75,2,5,192.5
5880,2,11,-665,2,5,-102.5
5900,2,11,-1675,2,5,-607.5
5920,2,11,-2155,2,5,-847.5
5940,2,11,-2805,2,5,-1172.5
5960,2,11,-3225,2,5,-1382.5
5980,2,11,-3505,2,5,-1522.5
6000,2,11,-3815,2,5,-1677.5
6020,2,11,-4680,2,5,-2110.0
6040,2,11,-5930,2,5,-2735.0
6060,2,11,-6920,2,5,-3230.0
6080,2,11,-7560,2,5,-3550.0
6100,2,11,-7900,2,5,-3720.0
6120,2,11,-7930,2,5,-3735.0
6140,2,11,-7900,2,5,-3720.0
6160,2,11,-7960,2,5,-3750.0
6180,2,11,-8080,2,5,-3810.0
6200,2,11,-8070,2,5,-3805.0
6220,2,11,-8130,2,5,-3835.0
6240,2,11,-8035,2,5,-3787.5
6260,2,11,-7935,2,5,-3737.5
