0,0,9,10,0,0,5.0
20,0,9,290,0,0,145.0
40,0,9,360,0,0,180.0
60,0,9,360,0,0,180.0
80,0,9,360,0,0,180.0
100,0,9,360,0,0,180.0
120,0,9,430,0,0,215.0
140,0,9,530,0,0,265.0
160,0,9,580,0,0,290.0
180,0,9,840,0,0,420.0
200,0,9,1150,0,0,575.0
220,0,9,250,0,0,125.0
240,0,9,250,0,0,125.0
260,0,9,450,0,0,225.0
280,0,9,700,0,0,350.0
300,0,9,780,0,0,390.0
320,0,9,880,0,0,440.0
340,0,9,1000,0,0,500.0
360,0,9,1200,0,0,600.0
380,0,9,1440,0,0,720.0
400,0,9,590,1,0,385.0
420,0,9,890,1,0,535.0
440,0,9,960,1,1,580.0
460,0,9,1570,1,1,885.0
480,0,9,1860,1,1,1030.0
500,0,9,2310,1,1,1255.0
520,0,9,2630,1,1,1415.0
540,0,9,3080,1,1,1640.0
560,0,9,3230,1,1,1715.0
580,0,9,3470,1,1,1835.0
600,0,9,3900,1,2,2060.0
620,0,9,4380,1,2,2300.0
640,0,9,4960,1,2,2590.0
660,0,9,5730,1,3,2985.0
680,0,9,6100,1,3,3170.0
700,0,9,6330,1,3,3285.0
720,0,9,6470,1,3,3355.0
740,0,9,6490,1,3,3365.0
760,0,9,6690,1,3,3465.0
780,0,9,7040,1,3,3640.0
800,0,9,7770,1,4,4015.0
820,0,9,9100,1,4,4680.0
840,0,9,10110,1,5,5195.0
860,0,9,8865,1,5,4572.5
880,0,9,7425,2,5,3942.5
900,0,9,8115,2,5,4287.5
920,0,9,9220,2,5,4840.0
940,0,9,10395,2,5,5427.5
960,0,9,11160,2,5,5810.0
980,0,9,11970,2,5,6215.0
1000,0,9,13175,2,5,6817.5
1020,0,9,13850,2,5,7155.0
1040,0,9,14400,2,5,7430.0
1060,0,9,14875,2,5,7667.5
1080,0,9,15745,2,5,8102.5
1100,0,9,16510,2,5,8485.0
1120,0,9,17155,2,5,8807.5
1140,0,9,17895,2,5,9177.5
1160,0,9,18510,2,6,9495.0
1180,0,9,19600,2,6,10040.0
1200,0,9,20430,2,6,10455.0
1220,0,9,21045,2,6,10762.5
1240,0,9,21605,2,6,11042.5
1260,0,9,21975,2,6,11227.5
1280,0,9,22545,2,6,11512.5
1300,0,9,22900,2,6,11690.0
1320,0,9,23455,2,6,11967.5
1340,0,9,23990,2,7,12245.0
1360,0,9,25070,2,7,12785.0
1380,0,9,25870,2,7,13185.0
1400,0,9,26050,2,7,13275.0
1420,0,9,26725,2,7,13612.5
1440,0,9,27400,2,7,13950.0
1460,0,9,28125,2,7,14312.5
1480,0,9,28370,2,7,14435.0
1500,0,9,28670,2,7,14585.0
1520,0,9,28870,2,7,14685.0
1540,0,9,29220,2,7,14860.0
1560,0,9,29815,2,7,15157.5
1580,0,9,30095,2,7,15297.5
1600,0,9,30450,2,7,15475.0
1620,0,9,30820,2,7,15660.0
1640,0,9,30960,2,7,15730.0
1660,0,9,31385,2,7,15942.5
